"file","jsonPointer","original","corrected"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_099_restaurant_dinner/pack.json","/sentenceBuilders/0/translations/zh/analysis/literalOrderExplanation","服务员 → 在餐厅里","侍應 → 在餐廳裡"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_099_restaurant_dinner/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/0/text","服务员","侍應"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_099_restaurant_dinner/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/text","在餐厅里","在餐廳裡"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_099_restaurant_dinner/pack.json","/sentenceBuilders/1/translations/zh/text","顾客喝水。","顧客喝水。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_099_restaurant_dinner/pack.json","/sentenceBuilders/1/translations/zh/tiles/0","顾客","顧客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_099_restaurant_dinner/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","顾客 → 喝 → 水","顧客 → 喝 → 水"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_099_restaurant_dinner/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/0/text","顾客","顧客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/vocabulary/0/translations/zh/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/vocabulary/1/translations/zh/text","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/vocabulary/2/translations/zh/text","机场","機場"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/vocabulary/3/translations/zh/text","飞机","飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/vocabulary/5/translations/zh/text","护照","護照"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/vocabulary/7/translations/zh/text","飞","飛"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/grammarTokens/3/translations/zh","旁边","旁邊"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/0/translations/zh/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/0/translations/zh/tiles/0","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/0/translations/zh/analysis/literalOrderExplanation","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/0/translations/zh/analysis/tokens/0/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/text","旅行者在机场。","旅客在機場。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/tiles/0","旅行者在机场。","旅客在機場。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/analysis/literalOrderExplanation","旅行者在机场","旅客在機場"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/1/translations/zh/analysis/tokens/0/text","旅行者在机场","旅客在機場"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/text","旅行者在机场。","旅客在機場。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/tiles/0","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/tiles/1","在机场。","在機場。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/literalOrderExplanation","旅行者 → 在机场","旅客 → 在機場"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/0/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/0/steps/2/translations/zh/analysis/tokens/1/text","在机场","在機場"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/text","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/tiles/0","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/analysis/literalOrderExplanation","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/0/translations/zh/analysis/tokens/0/text","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","飞机","飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","飞机","飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","飞机","飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","飞机","飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","飞行员驾驶飞机。","機師駕駛飛機。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/0","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/1","驾驶","駕駛"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","飞机。","飛機。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","飞行员 → 驾驶 → 飞机","機師 → 駕駛 → 飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/0/text","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/1/text","驾驶","駕駛"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","飞机","飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/0/translations/zh/text","旅行者在机场。","旅客在機場。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/0/translations/zh/tiles/0","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/0/translations/zh/tiles/1","在机场。","在機場。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/0/translations/zh/analysis/literalOrderExplanation","旅行者 → 在机场","旅客 → 在機場"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/0/text","旅行者","旅客"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/0/translations/zh/analysis/tokens/1/text","在机场","在機場"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/1/translations/zh/text","飞行员驾驶飞机。","機師駕駛飛機。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/1/translations/zh/tiles/0","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/1/translations/zh/tiles/1","驾驶","駕駛"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","飞机。","飛機。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","飞行员 → 驾驶 → 飞机","機師 → 駕駛 → 飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/0/text","飞行员","機師"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/1/text","驾驶","駕駛"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_100_airport_airplane/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","飞机","飛機"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/vocabulary/3/translations/zh/text","学校","學校"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/vocabulary/4/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_002_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/vocabulary/3/translations/zh/text","学校","學校"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/vocabulary/4/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_012_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/vocabulary/3/translations/zh/text","学校","學校"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/vocabulary/4/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_022_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/vocabulary/3/translations/zh/text","学校","學校"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/vocabulary/4/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_032_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/vocabulary/3/translations/zh/text","学校","學校"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/vocabulary/4/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_042_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/vocabulary/3/translations/zh/text","学校","學校"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/vocabulary/4/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_052_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/vocabulary/3/translations/zh/text","学校","學校"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/vocabulary/4/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/tiles/0","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/literalOrderExplanation","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/analysis/tokens/0/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/phraseProgressionChains/1/steps/2/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/text","老師打開书。","老師打開書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/tiles/2","书。","書。"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/literalOrderExplanation","老師 → 打開 → 书","老師 → 打開 → 書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_062_school_classroom/pack.json","/sentenceBuilders/1/translations/zh/analysis/tokens/2/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_072_school_classroom/pack.json","/vocabulary/3/translations/zh/text","学校","學校"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_072_school_classroom/pack.json","/vocabulary/4/translations/zh/text","书","書"
"data/ProgressiveLanguagePacks/beta1/stage1/semantic_pack_l1_072_school_classroom/pack.json","/phraseProgressionChains/1/steps/1/translations/zh/text","书","書"
