file,packId,section,jsonPath,language,conceptId,issueType,originalValue,correctedValue,confidence,action
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.en.text","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","She is in the activity fishing.","She is in the fishing.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.en.tiles[4]","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","activity fishing.","fishing.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.de.text","de","ACTIVITY_FISHING","concept_label_leak","Sie ist im activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.de.tiles[3]","de","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.fr.text","fr","ACTIVITY_FISHING","concept_label_leak","Elle est dans la activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.fr.tiles[4]","fr","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.es.text","es","ACTIVITY_FISHING","concept_label_leak","Ella está en la activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.es.tiles[4]","es","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.zh.text","zh","ACTIVITY_FISHING","concept_label_leak","她在activity fishing里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.zh.tiles[1]","zh","ACTIVITY_FISHING","concept_label_leak","在activity fishing里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.ja.text","ja","ACTIVITY_FISHING","concept_label_leak","彼女は activity fishingの中にいます。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[0].steps[2].translations.ja.tiles[1]","ja","ACTIVITY_FISHING","concept_label_leak","activity fishingの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.text","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","the activity fishing","the fishing","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.tiles[0]","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","the activity fishing","the fishing","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.analysis.grammarExplanation[0]","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","'activity fishing' is a verb naming a thing or place.","'fishing' is a verb naming a thing or place.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.analysis.tokens[0].text","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","activity fishing","fishing","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.en.analysis.tokens[0].meaning","en","ACTIVITY_FISHING","concept_label_leak:english_gloss","activity fishing","fishing","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.text","de","ACTIVITY_FISHING","concept_label_leak","das activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.tiles[0]","de","ACTIVITY_FISHING","concept_label_leak","das activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.analysis.grammarExplanation[0]","de","ACTIVITY_FISHING","concept_label_leak","German nouns are capitalised. 'activity fishing' takes the article 'das'.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.analysis.tokens[1].text","de","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.de.analysis.tokens[1].meaning","de","ACTIVITY_FISHING","concept_label_leak:english_gloss","activity fishing","fishing","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.text","fr","ACTIVITY_FISHING","concept_label_leak","le activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.tiles[0]","fr","ACTIVITY_FISHING","concept_label_leak","le activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.analysis.grammarExplanation[0]","fr","ACTIVITY_FISHING","concept_label_leak","French nouns normally take an article. 'activity fishing' is le.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.analysis.tokens[1].text","fr","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.fr.analysis.tokens[1].meaning","fr","ACTIVITY_FISHING","concept_label_leak:english_gloss","activity fishing","fishing","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.es.text","es","ACTIVITY_FISHING","concept_label_leak","el activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.es.tiles[0]","es","ACTIVITY_FISHING","concept_label_leak","el activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.es.analysis.grammarExplanation[0]","es","ACTIVITY_FISHING","concept_label_leak","Spanish nouns normally take an article. 'activity fishing' takes 'el'.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.es.analysis.tokens[1].text","es","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.es.analysis.tokens[1].meaning","es","ACTIVITY_FISHING","concept_label_leak:english_gloss","activity fishing","fishing","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.zh.text","zh","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.zh.tiles[0]","zh","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.zh.analysis.grammarExplanation[0]","zh","ACTIVITY_FISHING","concept_label_leak","Chinese nouns do not need an article. 'activity fishing' names the concept directly.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.zh.analysis.tokens[0].text","zh","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.zh.analysis.tokens[0].meaning","zh","ACTIVITY_FISHING","concept_label_leak:english_gloss","activity fishing","fishing","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.ja.text","ja","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.ja.tiles[0]","ja","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.ja.analysis.grammarExplanation[0]","ja","ACTIVITY_FISHING","concept_label_leak","Japanese nouns appear without articles. 'activity fishing' is the natural form.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.ja.analysis.tokens[0].text","ja","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[1].steps[0].translations.ja.analysis.tokens[0].meaning","ja","ACTIVITY_FISHING","concept_label_leak:english_gloss","activity fishing","fishing","high","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.en.text","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","in the activity fishing","in the fishing","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.en.tiles[2]","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","activity fishing","fishing","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.de.text","de","ACTIVITY_FISHING","concept_label_leak","im activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.de.tiles[1]","de","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.fr.text","fr","ACTIVITY_FISHING","concept_label_leak","dans la activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.fr.tiles[2]","fr","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.es.text","es","ACTIVITY_FISHING","concept_label_leak","en la activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.es.tiles[2]","es","ACTIVITY_FISHING","concept_label_leak","activity fishing","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.zh.text","zh","ACTIVITY_FISHING","concept_label_leak","在activity fishing里","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.zh.tiles[0]","zh","ACTIVITY_FISHING","concept_label_leak","在activity fishing里","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.ja.text","ja","ACTIVITY_FISHING","concept_label_leak","activity fishingの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[1].translations.ja.tiles[0]","ja","ACTIVITY_FISHING","concept_label_leak","activity fishingの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.en.text","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","She is in the activity fishing.","She is in the fishing.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.en.tiles[4]","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","activity fishing.","fishing.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.de.text","de","ACTIVITY_FISHING","concept_label_leak","Sie ist im activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.de.tiles[3]","de","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.fr.text","fr","ACTIVITY_FISHING","concept_label_leak","Elle est dans la activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.fr.tiles[4]","fr","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.es.text","es","ACTIVITY_FISHING","concept_label_leak","Ella está en la activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.es.tiles[4]","es","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.zh.text","zh","ACTIVITY_FISHING","concept_label_leak","她在activity fishing里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.zh.tiles[1]","zh","ACTIVITY_FISHING","concept_label_leak","在activity fishing里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.ja.text","ja","ACTIVITY_FISHING","concept_label_leak","彼女は activity fishingの中にいます。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","phraseProgressionChains","phraseProgressionChains[2].steps[2].translations.ja.tiles[1]","ja","ACTIVITY_FISHING","concept_label_leak","activity fishingの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.en.text","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","She is in the activity fishing.","She is in the fishing.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.en.tiles[4]","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","activity fishing.","fishing.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.de.text","de","ACTIVITY_FISHING","concept_label_leak","Sie ist im activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.de.tiles[3]","de","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.fr.text","fr","ACTIVITY_FISHING","concept_label_leak","Elle est dans la activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.fr.tiles[4]","fr","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.es.text","es","ACTIVITY_FISHING","concept_label_leak","Ella está en la activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.es.tiles[4]","es","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.zh.text","zh","ACTIVITY_FISHING","concept_label_leak","她在activity fishing里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.zh.tiles[1]","zh","ACTIVITY_FISHING","concept_label_leak","在activity fishing里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.ja.text","ja","ACTIVITY_FISHING","concept_label_leak","彼女はactivity fishingの中にいます。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[0].translations.ja.tiles[1]","ja","ACTIVITY_FISHING","concept_label_leak","activity fishingの中に","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.en.text","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","She is in the activity fishing.","She is in the fishing.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.en.tiles[4]","en","ACTIVITY_FISHING","concept_label_leak:vocabulary","activity fishing.","fishing.","medium","changed"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.de.text","de","ACTIVITY_FISHING","concept_label_leak","Sie ist im activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.de.tiles[3]","de","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.fr.text","fr","ACTIVITY_FISHING","concept_label_leak","Elle est dans la activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.fr.tiles[4]","fr","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.es.text","es","ACTIVITY_FISHING","concept_label_leak","Ella está en la activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.es.tiles[4]","es","ACTIVITY_FISHING","concept_label_leak","activity fishing.","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.zh.text","zh","ACTIVITY_FISHING","concept_label_leak","她在activity fishing里。","","low","needs_manual_review"
"data/ProgressiveLanguagePacks/qclaw/stage1/multilingual_foundation_pack_039_fishing_boat/pack.json","multilingual_foundation_pack_039_fishing_boat","sentenceBuilders","sentenceBuilders[1].translations.zh.tiles[1]","zh","ACTIVITY_FISHING","concept_label_leak","在activity fishing里。","","low","needs_manual_review"
